"Student.ID","Enrolled.Student.Count","maxCredits","DegreeObtained","Major","StartingTerm","MostRecentTerm","Cum.UG.Crs.GPA","FirstSemester","AdvancedClasses","ChangedMajor","PrimaryTermCount","TwoMajors"
"8164025","1",75,0,"Accountancy",202310,202510,3.9,0,0,1,5,0
"8164180","1",57,0,"BA Major",202310,202510,3.04,0,0,1,5,0
"8164296","1",139,1,"BA Major",202310,202510,3.4,0,0,1,5,1
"8164571","1",65,0,"BA Major",202310,202510,2.56,0,0,0,5,0
"8164864","1",92,0,"Accountancy",202310,202510,3.97,0,0,0,5,1
"8164883","1",78,0,"BA Major",202310,202510,3.39,0,0,0,5,0
"8164912","1",55,0,"BA Major",202310,202510,2.33,0,0,1,5,0
"8165255","1",57,0,"Finance",202310,202510,3.61,0,0,1,5,0
"8165872","1",120,0,"BA Major",202310,202510,3.84,0,0,1,5,1
"8166070","1",139,0,"BA Major",202310,202510,3.95,0,0,1,5,1
"8166091","1",65,0,"BA Major",202310,202510,3.58,0,0,0,5,0
"8166116","1",58,0,"Finance",202310,202510,3.09,0,0,1,5,0
"8166210","1",85,0,"IS Major",202310,202510,3.85,0,0,1,5,1
"8166267","1",82,0,"Marketing",202310,202510,3,0,0,1,5,0
"8166844","1",86.5,0,"BA Major",202310,202510,3.97,0,0,0,5,0
"8166978","1",101,0,"BA Major",202310,202510,3.8,0,0,0,5,0
"8167256","1",71,0,"Marketing",202310,202510,3.33,0,0,1,5,0
"8167504","1",75,0,"BA Major",202310,202510,3.41,0,0,1,5,0
"8167563","1",57,0,"Marketing",202310,202510,3.89,0,0,1,5,0
"8167567","1",57,0,"BA Major",202310,202510,2.91,0,0,0,5,0
"8167996","1",64,0,"BA Major",202310,202510,3.28,0,0,1,5,0
"8168302","1",92,0,"BA Major",202310,202510,3.89,0,0,1,5,1
"8168593","1",95,0,"BA Major",202310,202510,3.69,0,0,0,5,0
"8168703","1",64,0,"Finance",202310,202510,3.13,0,0,1,5,0
"8168751","1",46,0,"CAS",202310,202510,1.92,0,0,1,5,0
"8169012","1",0,0,"BA Major",202310,202310,0,1,0,0,1,0
"8169051","1",82,0,"BA Major",202310,202510,3.34,0,0,0,5,0
"8171318","1",70,0,"BA Major",202310,202510,3.31,0,0,1,5,0
"8171610","1",74,0,"BA Major",202310,202510,3.25,0,0,0,5,0
"8174326","1",50,0,"BA Major",202410,202510,2.8,0,0,0,3,1
"8176990","1",111,0,"Accountancy",202210,202510,3.69,0,0,1,7,0
"8177425","1",27,0,"BA Major",202210,202220,2.07,0,0,0,2,0
"8178743","1",97,1,"BA Major",202210,202510,3.54,0,0,1,7,0
"8178847","1",76,0,"BA Major",202210,202510,2.21,0,0,0,7,0
"8181140","1",103,1,"BA Major",202210,202510,3.92,0,0,1,7,1
"8181775","1",111,1,"BA Major",202210,202510,3.36,0,0,1,7,1
"8181895","1",104,0,"BA Major",202210,202510,3.62,0,1,1,7,0
"8182276","1",119,1,"BA Major",202210,202510,3.67,0,1,0,7,0
"8182483","1",129,1,"Accountancy",202210,202510,3.92,0,0,1,7,1
"8183049","1",134,0,"Cybersecurity Mgt Major",202210,202510,3.59,0,0,1,6,0
"8183119","1",104,0,"Entrepreneurship",202210,202510,2.81,0,0,1,7,1
"8183142","1",105,1,"Cybersecurity Mgt Major",202210,202510,2.89,0,0,1,7,0
"8183242","1",78,0,"Marketing",202210,202510,2.4,0,0,1,7,0
"8183371","1",143,1,"BA Major",202210,202510,3.49,0,0,0,7,0
"8183546","1",34,0,"BA Major",202210,202220,3.71,0,0,0,2,0
"8183549","1",80,0,"BA Major",202210,202510,3.95,0,0,1,6,0
"8183672","1",143,1,"BA Major",202210,202510,3.61,0,0,1,7,1
"8184225","1",116,1,"BA Major",202210,202510,3.79,0,1,0,7,0
"8184292","1",0,0,"BA Major",202210,202210,0,1,0,0,1,0
"8184322","1",17,0,"BA Major",202210,202310,1.26,0,0,0,3,0
"8184369","1",108,1,"Marketing",202210,202510,3.53,0,0,1,7,0
"8185177","1",88,0,"BA Major",202210,202510,2.82,0,0,0,7,0
"8185334","1",133,1,"BA Major",202210,202510,3.98,0,1,0,7,0
"8185339","1",135,1,"Entrepreneurship",202210,202510,3.97,0,0,0,7,1
"8185381","1",110,1,"BA Major",202210,202510,3.82,0,0,0,7,1
"8185825","1",117,1,"BA Major",202210,202510,3.5,0,0,1,7,0
"8186192","1",129,1,"BA Major",202210,202510,3.28,0,0,0,7,1
"8186376","1",121,1,"*NSD",202210,202510,3.52,0,0,1,7,1
"8186466","1",108,1,"BA Major",202210,202510,3.05,0,0,0,7,0
"8186627","1",67,0,"Marketing",202210,202510,2.51,0,0,1,7,0
"8187393","1",100,1,"Supply Chain & Operations Mgmt",202210,202510,2.93,0,0,1,7,0
"8187578","1",121,1,"BA Major",202210,202510,3.66,0,1,1,7,0
"8187727","1",89.5,0,"Accountancy",202210,202510,3.57,0,0,1,7,0
"8188147","1",57,0,"EHS",202210,202510,2.9,0,0,1,7,1
"8188159","1",120,1,"Finance",202210,202510,3.27,0,0,1,7,0
"8188216","1",117.5,1,"Finance",202210,202510,3.75,0,0,1,7,0
"8188286","1",86,0,"BA Major",202310,202510,3.5,0,0,1,5,0
"8188376","1",141,1,"BA Major",202210,202510,3.78,0,0,1,7,1
"8188396","1",116,1,"Supply Chain & Operations Mgmt",202210,202510,2.94,0,0,1,7,0
"8188789","1",99,1,"IS Major",202210,202510,3.04,0,0,0,7,0
"8189088","1",114,1,"Accountancy",202210,202510,3.67,0,0,1,7,0
"8189159","1",91,1,"Marketing",202210,202510,2.63,0,0,1,7,0
"8189574","1",88,0,"Marketing",202210,202510,3.24,0,0,1,7,0
"8189686","1",120,1,"BA Major",202210,202510,3.3,0,1,1,7,0
"8189730","1",119,1,"BA Major",202210,202510,3.15,0,0,1,7,1
"8189765","1",106,1,"Cybersecurity Mgt Major",202210,202510,2.7,0,0,1,7,0
"8189864","1",94,1,"Marketing",202210,202510,2.81,0,0,1,7,0
"8189891","1",112,0,"Supply Chain & Operations Mgmt",202210,202510,2.63,0,0,1,6,0
"8190053","1",122,1,"IS Major",202310,202510,2.85,0,0,0,5,0
"8190065","1",122,1,"BA Major",202210,202510,3.48,0,1,0,7,0
"8190111","1",95,0,"EHS",202210,202510,2.01,0,0,1,7,0
"8190575","1",106,1,"Finance",202210,202510,3.41,0,0,1,7,0
"8190645","1",107,1,"IS Major",202210,202510,3.58,0,0,0,7,0
"8190708","1",129,1,"Accountancy",202210,202510,3.55,0,0,1,7,0
"8190732","1",124,1,"Cybersecurity Mgt Major",202210,202510,3.82,0,0,1,7,0
"8190918","1",25,0,"BA Major",202210,202220,2.85,0,0,0,2,0
"8191039","1",73,1,"Human Capital Mgmt& Leadership",202210,202510,2.66,0,0,1,7,0
"8191163","1",156,1,"BA Major",202210,202510,3.65,0,0,1,7,1
"8191209","1",93,1,"Supply Chain & Operations Mgmt",202210,202510,2.58,0,0,1,7,0
"8191401","1",92,1,"Finance",202210,202510,3.09,0,0,1,7,0
"8191431","1",87,1,"Marketing",202210,202510,3.24,0,0,1,7,0
"8191448","1",111.5,1,"BA Major",202210,202510,3.66,0,1,1,7,1
"8191595","1",100,1,"Finance",202210,202510,3.75,0,0,1,7,0
"8191633","1",114,1,"Accountancy",202210,202510,3.65,0,0,1,7,0
"8191653","1",148,1,"BA Major",202210,202420,3.78,0,1,0,6,0
"8191700","1",124,1,"BA Major",202210,202510,3.84,0,1,1,7,1
"8191862","1",115,1,"BA Major",202210,202510,3.33,0,0,0,7,0
"8191921","1",127,1,"BA Major",202210,202510,3.39,0,0,1,7,1
"8191938","1",94,1,"Supply Chain & Operations Mgmt",202210,202510,3.06,0,0,1,7,0
"8192388","1",154,1,"BA Major",202210,202510,3.56,0,1,0,7,0
"8192462","1",126,1,"BA Major",202210,202510,3.38,0,0,1,7,0
"8192597","1",93,1,"Finance",202210,202510,3.65,0,0,1,7,0
"8192653","1",96,1,"BA Major",202210,202510,3.68,0,0,0,7,0
"8192696","1",102,1,"Supply Chain & Operations Mgmt",202210,202510,3.15,0,0,1,7,0
"8192894","1",113,1,"BA Major",202210,202510,3.17,0,1,0,7,0
"8192960","1",123,1,"BA Major",202210,202510,3.95,0,1,0,7,0
"8192966","1",120,1,"Accountancy",202210,202510,3.93,0,0,0,7,1
"8193010","1",131,0,"BA Major",202210,202510,3.94,0,0,1,7,0
"8193320","1",103,1,"BA Major",202210,202510,3.48,0,0,1,7,0
"8193405","1",89.5,1,"BA Major",202210,202510,3.06,0,0,1,7,0
"8193409","1",113,1,"BA Major",202210,202510,3.97,0,0,1,7,0
"8193507","1",108,1,"BA Major",202210,202510,2.98,0,1,0,7,0
"8193517","1",141,1,"IS Major",202210,202510,3.97,0,0,0,7,0
"8193533","1",134,1,"BA Major",202210,202510,3.62,0,1,0,7,0
"8193928","1",87,1,"BA Major",202210,202510,3,0,0,1,7,0
"8193985","1",107,1,"Finance",202210,202510,3.58,0,0,1,7,0
"8194047","1",27.5,0,"Marketing",202210,202220,2.45,0,0,1,2,0
"8194067","1",102,1,"IS Major",202210,202510,3.75,0,0,1,7,0
"8194129","1",103,0,"BA Major",202210,202510,3.21,0,0,1,7,0
"8194253","1",139,1,"BA Major",202210,202510,3.9,0,1,0,7,1
"8194395","1",102.5,1,"Finance",202210,202510,3.15,0,0,1,7,0
"8194429","1",101,1,"IS Major",202210,202510,3.59,0,0,1,7,0
"8194432","1",93,0,"BA Major",202210,202510,3.47,0,0,0,7,0
"8194665","1",97,1,"Finance",202210,202510,3.18,0,0,1,7,0
"8194805","1",133,1,"BA Major",202210,202510,3.33,0,0,1,7,1
"8195074","1",122,0,"BA Major",202210,202510,3.57,0,0,1,7,1
"8195115","1",97,1,"Marketing",202210,202510,2.87,0,0,1,7,0
"8195153","1",144,1,"BA Major",202210,202510,3.3,0,0,1,7,0
"8195158","1",122,1,"Business Economics",202210,202510,3.58,0,0,1,7,0
"8195188","1",106,1,"BA Major",202210,202510,3.65,0,0,0,7,0
"8195281","1",89,1,"BA Major",202210,202510,2.52,0,0,0,7,0
"8195689","1",103,1,"Finance",202210,202510,3.36,0,0,1,7,0
"8195899","1",113,1,"BA Major",202210,202510,3.54,0,1,0,7,0
"8195925","1",97,1,"BA Major",202210,202510,3.4,0,1,0,7,0
"8196046","1",120,1,"BA Major",202210,202510,3.77,0,0,0,7,0
"8196411","1",113,1,"IS Major",202210,202510,3.11,0,0,0,7,0
"8196844","1",122,1,"Finance",202210,202510,3.51,0,0,1,7,0
"8196920","1",105,1,"BA Major",202210,202510,3.19,0,0,0,7,0
"8197080","1",144,1,"CAS",202210,202510,3.4,0,0,1,7,1
"8197248","1",99,1,"Cybersecurity Mgt Major",202210,202510,3.37,0,0,1,7,0
"8197334","1",118,1,"Accountancy",202210,202510,3.78,0,0,1,7,0
"8197429","1",89.5,0,"Accountancy",202210,202510,3.51,0,0,1,7,0
"8197493","1",109,1,"BA Major",202210,202510,2.08,0,0,1,7,0
"8197967","1",92,1,"Marketing",202210,202510,3.18,0,0,1,7,0
"8198301","1",90,1,"BA Major",202210,202510,3.26,0,0,1,7,0
"8198622","1",133,0,"Accountancy",202210,202510,3.39,0,0,1,7,0
"8198848","1",102,1,"BA Major",202210,202510,3.41,0,0,0,7,0
"8199244","1",110,1,"BA Major",202210,202510,3.6,0,0,1,7,0
"8199396","1",101,1,"Marketing",202210,202510,3.37,0,0,1,7,0
"8199444","1",100,1,"BA Major",202210,202510,3.05,0,0,1,7,0
"8199524","1",119,1,"BA Major",202210,202510,3.71,0,1,1,7,0
"8199879","1",80,0,"BA Major",202210,202510,2.99,0,0,0,7,0
"8199970","1",100,1,"BA Major",202210,202510,3.4,0,0,1,7,0
"8200504","1",122,1,"BA Major",202210,202510,3.58,0,0,1,7,1
"8200777","1",91,0,"BA Major",202210,202510,3.38,0,0,1,7,0
"8200937","1",89,0,"IS Major",202210,202510,2.95,0,0,1,7,0
"8201100","1",103,1,"BA Major",202210,202510,3.78,0,1,0,7,1
"8201347","1",121,1,"BA Major",202210,202510,3.84,0,1,0,7,1
"8201387","1",109,1,"Accountancy",202210,202510,3.2,0,0,0,7,1
"8201493","1",101,1,"Finance",202210,202510,3.67,0,0,0,7,0
"8201508","1",120,1,"Finance",202210,202510,3.9,0,0,1,7,1
"8201706","1",117,1,"CEC",202210,202510,3.28,0,0,1,7,0
"8201733","1",108,1,"Finance",202210,202510,3.06,0,0,1,7,0
"8201904","1",125,1,"Cybersecurity Mgt Major",202210,202510,2.29,0,0,1,7,0
"8202241","1",127,1,"BA Major",202210,202510,3.78,0,0,0,7,0
"8202349","1",109,1,"Accountancy",202210,202510,3.42,0,0,1,7,0
"8202613","1",26,0,"BA Major",202410,202510,2.22,0,0,0,3,0
"8202624","1",98,1,"Human Capital Mgmt& Leadership",202210,202510,2.15,0,0,1,7,0
"8202719","1",107,0,"Finance",202210,202510,3.88,0,0,1,7,0
"8202810","1",99,1,"Finance",202210,202510,3.26,0,0,1,7,0
"8203154","1",166,1,"CCA",202210,202510,3.83,0,0,0,7,1
"8203289","1",54,0,"BA Major",202210,202220,4,0,0,0,2,0
"8203348","1",143,1,"BA Major",202210,202510,3.99,0,1,0,7,0
"8203595","1",74,0,"Accountancy",202310,202510,3.95,0,0,1,5,0
"8203607","1",95,0,"BA Major",202210,202420,3.62,0,0,0,6,0
"8203997","1",108,1,"IS Major",202210,202510,3.14,0,0,1,7,0
"8204022","1",135,1,"CLAAS",202210,202420,3.31,0,0,1,6,0
"8204070","1",100,1,"IS Major",202210,202510,3.78,0,1,1,7,0
"8204130","1",94,1,"Finance",202210,202510,3.3,0,0,1,7,0
"8204447","1",84,1,"BA Major",202210,202510,2.6,0,0,0,7,0
"8204564","1",122,1,"BA Major",202210,202510,3.64,0,0,1,7,1
"8204796","1",121,1,"IS Major",202210,202510,3.12,0,0,1,7,0
"8204994","1",122.5,1,"Accountancy",202210,202510,3.95,0,0,0,7,0
"8205151","1",124,1,"BA Major",202210,202510,3.95,0,0,0,7,1
"8205333","1",122,1,"Accountancy",202210,202510,3.65,0,0,0,7,1
"8205394","1",102,1,"BA Major",202210,202510,3.35,0,0,1,7,0
"8205621","1",144,1,"IS Major",202210,202510,3.94,0,0,1,7,1
"8205678","1",63,0,"Human Capital Mgmt& Leadership",202210,202320,2.89,0,0,0,4,0
"8205734","1",38,0,"BA Major",202210,202220,3.11,0,0,0,2,0
"8205774","1",118,1,"IS Major",202210,202510,3.8,0,1,1,7,0
"8205784","1",103,1,"BA Major",202210,202510,3.01,0,1,1,7,0
"8206175","1",91,0,"Supply Chain & Operations Mgmt",202210,202510,2.78,0,0,1,7,0
"8206209","1",93,1,"Marketing",202210,202510,3.32,0,0,1,7,0
"8206323","1",54,0,"BA Major",202210,202320,2.32,0,0,0,4,0
"8206374","1",133,1,"Finance",202210,202510,3.76,0,0,0,7,0
"8206527","1",125,1,"Accountancy",202210,202510,3.36,0,0,1,7,1
"8206589","1",87,1,"Marketing",202210,202510,3.5,0,0,1,7,0
"8206673","1",103,1,"Finance",202210,202510,3.03,0,0,1,7,0
"8207043","1",98,1,"IS Major",202210,202510,3.01,0,0,1,7,0
"8207056","1",103,1,"Marketing",202210,202510,3.24,0,0,1,7,0
"8208062","1",101,1,"BA Major",202210,202510,3.85,0,1,0,7,0
"8208211","1",140,1,"BA Major",202210,202510,3.68,0,1,1,7,1
"8216877","1",59.5,0,"BA Major",202110,202120,3.16,0,0,1,2,0
"8216939","1",73,0,"Marketing",202410,202510,3.4,0,0,1,3,0
"8216970","1",102.5,1,"BA Major",202210,202510,2.77,0,0,1,7,0
"8217036","1",135,1,"BA Major",202210,202510,3.8,0,1,1,7,1
"8217044","1",107,1,"BA Major",202210,202510,3.29,0,1,1,7,0
"8218436","1",125,1,"Human Capital Mgmt& Leadership",202210,202420,3.81,0,0,0,6,0
"8218558","1",142,1,"IS Major",202210,202510,3.62,0,1,1,7,0
"8221753","1",135,1,"Supply Chain & Operations Mgmt",202210,202420,3.42,0,0,1,6,0
"8223835","1",131,1,"IS Major",202110,202420,3.61,0,1,1,8,0
"8224982","1",121,1,"BA Major",202110,202420,2.38,0,1,1,8,0
"8225982","1",57,0,"CCA",202210,202220,3.82,0,0,0,2,1
"8226272","1",150,1,"IS Major",202110,202420,3.69,0,1,1,8,1
"8226333","1",127,1,"BA Major",202110,202410,3.93,0,1,1,7,0
"8226483","1",178,1,"BA Major",202110,202510,3.44,0,0,1,9,0
"8226515","1",97,0,"CEC",202110,202510,3.24,0,0,1,8,0
"8226542","1",138,1,"Cybersecurity Mgt Major",202110,202420,3.63,0,0,1,8,0
"8226632","1",151,1,"BA Major",202110,202420,3.58,0,1,0,8,1
"8228733","1",144,1,"BA Major",202110,202410,0,1,1,0,7,0
"8228925","1",143,1,"BA Major",202110,202420,3.22,0,1,1,8,1
"8229824","1",174,1,"BA Major",202110,202420,3.68,0,1,1,8,1
"8229869","1",150,1,"BA Major",202110,202420,3.46,0,1,1,8,0
"8229976","1",125,1,"BA Major",202110,202420,3.96,0,1,1,8,1
"8230669","1",152,1,"Accountancy",202110,202420,3.91,0,1,0,8,1
"8230735","1",140,1,"BA Major",202110,202420,3.53,0,1,1,8,1
"8230745","1",99,0,"BA Major",202210,202510,3.8,0,0,1,7,0
"8231106","1",124,1,"BA Major",202210,202320,3.75,0,1,0,4,0
"8231117","1",126,1,"BA Major",202110,202420,3.25,0,1,1,8,0
"8231350","1",144,1,"Finance",202110,202420,3.7,0,1,1,8,0
"8231449","1",146,1,"Supply Chain & Operations Mgmt",202110,202410,0,1,0,1,7,0
"8231569","1",107,1,"Cybersecurity Mgt Major",202110,202420,3.54,0,0,1,8,0
"8231842","1",124,1,"IS Major",202110,202420,2.8,0,1,1,8,0
"8232226","1",142,1,"BA Major",202110,202420,3.43,0,1,1,8,0
"8232533","1",153.5,1,"BA Major",202110,202410,3.63,0,1,0,7,0
"8232786","1",119,1,"Cybersecurity Mgt Major",202110,202420,3.15,0,0,1,8,0
"8233278","1",145,1,"BA Major",202210,202510,4,0,0,1,7,1
"8233515","1",128.5,1,"Business Economics",202110,202420,3.24,0,0,1,8,0
"8233829","1",131,1,"BA Major",202110,202410,3.6,0,1,1,7,0
"8233844","1",140,1,"BA Major",202110,202420,3.41,0,1,1,8,0
"8233854","1",121,1,"BA Major",202110,202420,2.91,0,1,1,8,0
"8234195","1",129,1,"IS Major",202110,202420,3.03,0,1,1,8,0
"8235359","1",125,1,"IS Major",202110,202420,3.63,0,1,1,8,0
"8235522","1",124,1,"Supply Chain & Operations Mgmt",202110,202420,2.89,0,0,1,8,0
"8235554","1",124,1,"Finance",202110,202420,3.14,0,0,1,8,0
"8235697","1",126,1,"IS Major",202110,202420,2.99,0,1,1,8,0
"8235926","1",119,1,"BA Major",202110,202420,3.52,0,1,1,8,0
"8236003","1",151.25,1,"Accountancy",202110,202420,3.45,0,1,0,8,1
"8236079","1",127,1,"IS Major",202110,202410,0,1,1,1,7,0
"8236114","1",127,1,"BA Major",202110,202420,3.13,0,1,0,8,0
"8236405","1",136,1,"BA Major",202110,202420,3.5,0,1,0,8,0
"8236496","1",151,1,"BA Major",202110,202420,3.57,0,1,1,8,1
"8236572","1",151,1,"BA Major",202110,202410,3.28,0,1,1,7,1
"8237411","1",125,1,"IS Major",202110,202420,3.31,0,1,1,8,0
"8237593","1",122,1,"BA Major",202120,202510,3.88,0,1,1,8,1
"8237729","1",135,1,"BA Major",202110,202410,0,1,0,1,7,1
"8237792","1",139,1,"BA Major",202110,202410,0,1,1,1,7,0
"8237816","1",131,1,"BA Major",202110,202410,0,1,0,1,7,1
"8237939","1",146,1,"BA Major",202110,202410,0,1,0,0,7,0
"8237988","1",176,1,"BA Major",202110,202420,3.84,0,1,1,8,0
"8238330","1",150,1,"IS Major",202110,202420,3.59,0,1,1,8,1
"8238764","1",132,1,"BA Major",202110,202420,3.72,0,1,0,8,0
"8238809","1",80,0,"BA Major",202110,202220,3.64,0,0,1,4,0
"8238895","1",167,1,"BA Major",202110,202420,3.28,0,1,1,8,1
"8239036","1",139,1,"BA Major",202110,202420,3.6,0,1,1,8,0
"8239231","1",135,1,"Finance",202110,202420,3.33,0,0,1,7,0
"8239451","1",119,1,"BA Major",202110,202420,3.06,0,1,1,8,0
"8239643","1",121,1,"IS Major",202110,202410,0,1,1,0,7,0
"8240060","1",141,1,"Supply Chain & Operations Mgmt",202110,202420,3.98,0,0,1,8,0
"8240091","1",98,1,"BA Major",202210,202510,3.82,0,0,1,7,0
"8240124","1",183.5,1,"BA Major",202110,202420,3.56,0,1,0,8,1
"8240157","1",149.5,1,"IS Major",202110,202420,4,0,1,0,8,0
"8241122","1",119,1,"BA Major",202210,202510,3.92,0,1,0,7,0
"8241959","1",147,1,"Marketing",202110,202420,3.19,0,0,1,8,0
"8242001","1",148.5,1,"BA Major",202110,202420,3.42,0,1,1,8,0
"8242006","1",159,1,"Cybersecurity Mgt Major",202110,202420,3.25,0,0,1,8,0
"8242136","1",140,1,"BA Major",202110,202420,3.46,0,1,1,8,1
"8242443","1",145,1,"IS Major",202110,202420,3.27,0,1,0,8,0
"8242848","1",157,1,"BA Major",202110,202420,3.91,0,1,0,8,1
"8242896","1",158,1,"BA Major",202110,202420,3.12,0,1,1,8,1
"8243232","1",124,1,"BA Major",202110,202420,2.97,0,1,1,8,0
"8243519","1",144,1,"Accountancy",202110,202420,3.71,0,0,0,8,0
"8243561","1",152,1,"Accountancy",202110,202420,3.51,0,1,0,8,1
"8243761","1",122,1,"BA Major",202110,202410,0,1,1,0,7,0
"8243906","1",142,1,"IS Major",202110,202420,3.31,0,1,1,8,0
"8245499","1",56,0,"BA Major",202110,202220,3.65,0,0,1,4,0
"8245502","1",148,1,"BA Major",202110,202420,3.22,0,1,1,8,0
"8245801","1",127,1,"IS Major",202110,202410,3.76,0,1,1,7,0
"8246329","1",134,1,"IS Major",202110,202420,3.9,0,1,1,8,0
"8246520","1",151,1,"BA Major",202110,202320,3.36,0,1,1,6,0
"8246688","1",136,1,"CEC",202110,202420,3.68,0,0,1,8,0
"8246861","1",160,1,"IS Major",202110,202420,3.6,0,1,1,8,0
"8246891","1",132,1,"IS Major",202110,202420,3.52,0,1,1,8,0
"8246894","1",164,1,"Finance",202110,202410,3.5,0,0,0,7,0
"8246913","1",144,1,"BA Major",202110,202420,2.33,0,1,0,8,0
"8247640","1",114,1,"BA Major",202110,202410,0,1,1,0,7,0
"8248087","1",153.5,1,"BA Major",202110,202420,3.72,0,1,1,8,0
"8248246","1",124,1,"BA Major",202110,202420,2.91,0,1,1,8,0
"8248382","1",139,1,"BA Major",202110,202420,3.81,0,1,1,8,0
"8248778","1",123,1,"BA Major",202110,202410,0,1,1,1,7,0
"8249032","1",130,1,"Accountancy",202110,202410,0,1,1,0,7,1
"8249408","1",153,1,"Cybersecurity Mgt Major",202110,202420,3.55,0,0,1,8,1
"8249462","1",71,0,"BA Major",202110,202320,2.44,0,0,1,5,0
"8249700","1",136,1,"BA Major",202110,202420,2.56,0,1,1,8,0
"8250686","1",163,1,"BA Major",202110,202420,3.72,0,1,1,8,1
"8250961","1",129,1,"IS Major",202110,202420,3.7,0,1,0,8,0
"8251048","1",143,1,"BA Major",202110,202420,3.28,0,1,1,8,1
"8251072","1",161,1,"BA Major",202110,202420,3.82,0,1,1,8,1
"8251114","1",131,1,"BA Major",202110,202420,2.51,0,1,1,8,0
"8251247","1",189,1,"CEC",202110,202420,3.93,0,0,0,8,0
"8251501","1",116,1,"Cybersecurity Mgt Major",202110,202420,3.27,0,0,1,8,0
"8260919","1",155,1,"IS Major",202110,202420,3.72,0,1,1,8,1
"8260957","1",149,1,"BA Major",202110,202420,3.46,0,1,1,8,1
"8261450","1",124.5,1,"BA Major",202110,202420,3.1,0,1,1,8,0
"8262583","1",126.5,1,"IS Major",202210,202510,3.86,0,1,1,7,0
"8262661","1",109,1,"BA Major",202210,202510,3.18,0,1,1,7,0
"8263482","1",112,1,"BA Major",202210,202510,3.7,0,0,1,7,0
"8264086","1",116,1,"BA Major",202210,202510,3.89,0,0,1,7,1
"8264603","1",156,1,"BA Major",202010,202220,3.38,0,1,1,6,1
"8265341","1",133,0,"Finance",202010,202320,2.61,0,0,0,8,0
"8265510","1",154,1,"BA Major",202010,202320,3,0,1,1,8,1
"8266656","1",141,1,"BA Major",202010,202320,3.89,0,1,1,8,1
"8268360","1",118,1,"BA Major",202010,202320,3.91,0,1,1,8,0
"8269664","1",130.5,1,"IS Major",202010,202320,3.43,0,1,1,8,0
"8270244","1",119.5,1,"IS Major",202010,202320,3.32,0,1,0,8,0
"8270285","1",124,1,"IS Major",202010,202320,3.55,0,1,1,8,0
"8271899","1",136,1,"IS Major",202010,202320,3.16,0,0,1,8,0
"8272073","1",145,1,"Finance",202010,202320,3.91,0,1,1,8,1
"8272715","1",124,1,"IS Major",202010,202420,2.91,0,1,1,8,0
"8273135","1",133,1,"IS Major",202010,202320,2.5,0,1,1,8,0
"8273273","1",126,1,"BA Major",202010,202320,0,1,0,1,8,0
"8274007","1",165,1,"Accountancy",202010,202320,3.43,0,1,1,8,1
"8274526","1",145.5,1,"BA Major",202010,202320,3.7,0,1,0,8,0
"8275281","1",130,1,"IS Major",202010,202320,3.67,0,1,1,8,0
"8275768","1",119,1,"IS Major",202010,202320,0,1,1,1,8,0
"8275990","1",131,1,"BA Major",202010,202320,3.54,0,1,1,8,0
"8276788","1",148,1,"BA Major",202010,202320,3.7,0,1,1,8,1
"8276875","1",145,1,"BA Major",202010,202320,3.94,0,1,1,8,1
"8276925","1",126,1,"BA Major",202010,202320,3.76,0,1,1,8,0
"8277031","1",146,1,"BA Major",202010,202420,3.7,0,1,1,8,1
"8277355","1",151,1,"BA Major",202010,202410,3.41,0,1,1,8,0
"8277469","1",126,1,"BA Major",202010,202410,2.41,0,1,1,9,0
